Datum,Vodostaj_Bileca,Dotok_Prethodni_Dan,Padavine_Trebinje,Temperatura_Vazduha,Doba_Godine,Pritisak_Mreze,Angazovani_Agregati,Preliv_Status,Padavine_Sutra,Padavine_Za2Dana,Promjena_Vodostaja
07.07.2017.,386.92,14.15,2.96,33.6,Ljeto,Srednje,1,0,0.0,0.0,-0.03
08.07.2017.,386.88,10.24,0.0,39.4,Ljeto,Srednje,1,0,0.0,0.0,-0.04
09.07.2017.,386.85,8.35,0.0,32.1,Ljeto,Srednje,1,0,0.0,0.0,-0.03
10.07.2017.,386.79,6.18,0.0,25.6,Ljeto,Srednje,1,0,0.0,1.26,-0.06
11.07.2017.,386.73,5.29,0.0,32.1,Ljeto,Nisko,1,0,1.26,0.0,-0.06
12.07.2017.,386.71,7.97,1.26,27.1,Ljeto,Srednje,1,0,0.0,1.74,-0.02
13.07.2017.,386.65,6.13,0.0,35.5,Ljeto,Nisko,1,0,1.74,0.0,-0.06
14.07.2017.,386.59,8.64,1.74,34.1,Ljeto,Srednje,1,0,0.0,0.0,-0.06
15.07.2017.,386.54,7.23,0.0,31.3,Ljeto,Srednje,1,0,0.0,0.61,-0.05
16.07.2017.,386.51,7.11,0.0,30.7,Ljeto,Nisko,0,0,0.61,0.0,-0.03
17.07.2017.,386.46,13.5,0.61,31.2,Ljeto,Srednje,1,0,0.0,0.0,-0.05
18.07.2017.,386.41,9.94,0.0,32.0,Ljeto,Visoko,1,0,0.0,4.41,-0.05
19.07.2017.,386.35,11.44,0.0,28.9,Ljeto,Srednje,1,0,4.41,0.2,-0.06
20.07.2017.,386.3,13.11,4.41,26.4,Ljeto,Nisko,1,0,0.2,0.0,-0.05
21.07.2017.,386.2,12.72,0.2,36.6,Ljeto,Visoko,2,0,0.0,0.0,-0.1
22.07.2017.,386.18,10.17,0.0,30.5,Ljeto,Srednje,1,0,0.0,0.0,-0.02
23.07.2017.,386.21,9.01,0.0,32.7,Ljeto,Nisko,0,0,0.0,0.0,0.03
24.07.2017.,386.18,23.38,0.0,33.1,Ljeto,Srednje,1,0,0.0,0.0,-0.03
25.07.2017.,386.14,20.07,0.0,33.3,Ljeto,Srednje,1,0,0.0,0.0,-0.04
26.07.2017.,386.07,15.28,0.0,27.3,Ljeto,Srednje,1,0,0.0,2.11,-0.07
27.07.2017.,386.01,14.17,0.0,25.3,Ljeto,Srednje,1,0,2.11,1.8,-0.06
28.07.2017.,385.95,11.81,2.11,29.6,Ljeto,Srednje,1,0,1.8,0.0,-0.06
29.07.2017.,385.92,13.0,1.8,33.6,Ljeto,Srednje,1,0,0.0,0.0,-0.03
30.07.2017.,385.92,14.19,0.0,29.1,Ljeto,Nisko,0,0,0.0,0.0,0.0
31.07.2017.,385.87,10.25,0.0,30.6,Ljeto,Srednje,1,0,0.0,0.0,-0.05
01.08.2017.,385.79,8.95,0.0,40.5,Ljeto,Visoko,2,0,0.0,0.0,-0.08
02.08.2017.,385.73,8.71,0.0,24.6,Ljeto,Srednje,1,0,0.0,5.62,-0.06
03.08.2017.,385.65,9.24,0.0,29.0,Ljeto,Visoko,1,0,5.62,0.0,-0.08
04.08.2017.,385.59,11.2,5.62,39.6,Ljeto,Nisko,1,0,0.0,5.8,-0.06
05.08.2017.,385.58,9.3,0.0,31.8,Ljeto,Nisko,0,0,5.8,7.55,-0.01
06.08.2017.,385.5,16.56,5.8,29.2,Ljeto,Visoko,2,0,7.55,0.0,-0.08
07.08.2017.,385.5,17.42,7.55,36.7,Ljeto,Nisko,0,0,0.0,0.0,0.0
08.08.2017.,385.46,16.01,0.0,32.2,Ljeto,Nisko,1,0,0.0,0.0,-0.04
09.08.2017.,385.38,14.77,0.0,30.6,Ljeto,Srednje,1,0,0.0,0.0,-0.08
10.08.2017.,385.37,11.74,0.0,32.8,Ljeto,Srednje,1,0,0.0,0.0,-0.01
11.08.2017.,385.33,10.46,0.0,29.4,Ljeto,Srednje,1,0,0.0,13.07,-0.04
12.08.2017.,385.29,9.38,0.0,27.9,Ljeto,Nisko,1,0,13.07,9.17,-0.04
13.08.2017.,385.23,16.79,13.07,31.5,Ljeto,Nisko,1,0,9.17,12.64,-0.06
14.08.2017.,385.19,21.88,9.17,28.0,Ljeto,Srednje,1,0,12.64,0.0,-0.04
15.08.2017.,385.21,28.37,12.64,32.0,Ljeto,Srednje,1,0,0.0,0.0,0.02
16.08.2017.,385.18,26.08,0.0,33.4,Ljeto,Srednje,1,0,0.0,0.0,-0.03
17.08.2017.,385.15,21.59,0.0,35.4,Ljeto,Srednje,1,0,0.0,3.1,-0.03
18.08.2017.,385.08,16.07,0.0,36.5,Ljeto,Srednje,1,0,3.1,0.66,-0.07
19.08.2017.,385.09,15.45,3.1,30.4,Ljeto,Nisko,0,0,0.66,0.0,0.01
20.08.2017.,385.05,14.45,0.66,34.0,Ljeto,Srednje,1,0,0.0,0.79,-0.04
21.08.2017.,384.99,11.04,0.0,34.0,Ljeto,Nisko,1,0,0.79,0.0,-0.06
22.08.2017.,384.94,10.53,0.79,33.3,Ljeto,Nisko,1,0,0.0,0.0,-0.05
23.08.2017.,384.91,8.4,0.0,30.1,Ljeto,Srednje,1,0,0.0,0.0,-0.03
24.08.2017.,384.84,8.63,0.0,27.9,Ljeto,Srednje,1,0,0.0,2.02,-0.07
25.08.2017.,384.82,6.94,0.0,34.0,Ljeto,Srednje,1,0,2.02,0.46,-0.02
26.08.2017.,384.79,8.69,2.02,25.2,Ljeto,Nisko,1,0,0.46,2.03,-0.03
27.08.2017.,384.71,18.7,0.46,30.9,Ljeto,Srednje,1,0,2.03,5.69,-0.08
28.08.2017.,384.69,19.91,2.03,21.8,Ljeto,Srednje,1,0,5.69,0.0,-0.02
29.08.2017.,384.65,19.72,5.69,26.7,Ljeto,Visoko,1,0,0.0,4.21,-0.04
30.08.2017.,384.6,17.51,0.0,28.5,Ljeto,Srednje,1,0,4.21,0.0,-0.05
31.08.2017.,384.55,17.48,4.21,36.4,Ljeto,Srednje,1,0,0.0,0.0,-0.05
01.09.2017.,384.46,17.19,0.0,14.8,Jesen,Visoko,2,0,0.0,21.66,-0.09
02.09.2017.,384.39,15.01,0.0,9.8,Jesen,Srednje,1,0,21.66,0.0,-0.07
03.09.2017.,384.31,65.99,21.66,14.9,Jesen,Srednje,2,0,0.0,0.0,-0.08
04.09.2017.,384.26,47.88,0.0,15.6,Jesen,Srednje,1,0,0.0,18.32,-0.05
05.09.2017.,384.22,34.93,0.0,11.4,Jesen,Srednje,1,0,18.32,8.96,-0.04
06.09.2017.,384.17,76.06,18.32,6.5,Jesen,Visoko,2,0,8.96,7.52,-0.05
07.09.2017.,384.16,83.74,8.96,11.2,Jesen,Nisko,1,0,7.52,0.0,-0.01
08.09.2017.,384.11,80.9,7.52,11.6,Jesen,Visoko,2,0,0.0,57.45,-0.05
09.09.2017.,384.06,66.83,0.0,7.1,Jesen,Srednje,2,0,57.45,0.0,-0.05
10.09.2017.,384.06,193.16,57.45,13.5,Jesen,Visoko,3,0,0.0,0.0,0.0
11.09.2017.,384.06,141.57,0.0,13.1,Jesen,Nisko,2,0,0.0,12.01,0.0
12.09.2017.,384.06,102.16,0.0,13.8,Jesen,Visoko,2,0,12.01,22.09,0.0
13.09.2017.,384.11,107.04,12.01,13.1,Jesen,Nisko,1,0,22.09,0.0,0.05
14.09.2017.,384.09,137.69,22.09,14.9,Jesen,Srednje,2,0,0.0,21.5,-0.02
15.09.2017.,384.06,101.39,0.0,11.3,Jesen,Srednje,2,0,21.5,16.22,-0.03
16.09.2017.,384.04,129.06,21.5,12.8,Jesen,Srednje,2,0,16.22,1.84,-0.02
17.09.2017.,384.01,135.25,16.22,10.4,Jesen,Srednje,2,0,1.84,0.0,-0.03
18.09.2017.,384.05,104.38,1.84,9.7,Jesen,Nisko,1,0,0.0,3.47,0.04
19.09.2017.,384.06,82.18,0.0,17.4,Jesen,Srednje,1,0,3.47,0.0,0.01
20.09.2017.,384.0,70.55,3.47,3.8,Jesen,Srednje,2,0,0.0,27.79,-0.06
21.09.2017.,383.93,53.3,0.0,15.5,Jesen,Srednje,2,0,27.79,0.0,-0.07
22.09.2017.,383.92,109.51,27.79,9.5,Jesen,Srednje,2,0,0.0,17.88,-0.01
23.09.2017.,383.9,83.79,0.0,9.0,Jesen,Nisko,2,0,17.88,0.0,-0.02
24.09.2017.,383.9,106.55,17.88,13.0,Jesen,Srednje,2,0,0.0,8.37,0.0
25.09.2017.,383.85,77.02,0.0,6.0,Jesen,Srednje,2,0,8.37,0.0,-0.05
26.09.2017.,383.84,77.38,8.37,8.7,Jesen,Srednje,1,0,0.0,0.0,-0.01
27.09.2017.,383.78,56.17,0.0,8.6,Jesen,Visoko,2,0,0.0,0.0,-0.06
28.09.2017.,383.75,41.8,0.0,11.1,Jesen,Srednje,1,0,0.0,0.0,-0.03
29.09.2017.,383.72,30.6,0.0,8.8,Jesen,Nisko,1,0,0.0,24.13,-0.03
30.09.2017.,383.7,24.95,0.0,18.4,Jesen,Nisko,1,0,24.13,23.37,-0.02
01.10.2017.,383.65,81.69,24.13,19.2,Jesen,Srednje,2,0,23.37,0.0,-0.05
02.10.2017.,383.63,124.2,23.37,3.9,Jesen,Srednje,2,0,0.0,0.0,-0.02
03.10.2017.,383.66,89.68,0.0,14.2,Jesen,Nisko,1,0,0.0,1.21,0.03
04.10.2017.,383.7,65.16,0.0,15.4,Jesen,Nisko,1,0,1.21,0.0,0.04
05.10.2017.,383.69,50.14,1.21,14.2,Jesen,Srednje,1,0,0.0,8.11,-0.01
06.10.2017.,383.67,36.36,0.0,9.4,Jesen,Srednje,1,0,8.11,5.45,-0.02
07.10.2017.,383.66,47.11,8.11,11.0,Jesen,Nisko,1,0,5.45,0.0,-0.01
08.10.2017.,383.67,51.29,5.45,9.0,Jesen,Srednje,1,0,0.0,0.0,0.01
09.10.2017.,383.61,38.62,0.0,10.3,Jesen,Visoko,2,0,0.0,7.26,-0.06
10.10.2017.,383.54,31.06,0.0,7.2,Jesen,Visoko,2,0,7.26,0.0,-0.07
11.10.2017.,383.47,43.43,7.26,11.5,Jesen,Visoko,2,0,0.0,37.51,-0.07
12.10.2017.,383.39,36.34,0.0,6.0,Jesen,Visoko,2,0,37.51,0.0,-0.08
13.10.2017.,383.38,120.79,37.51,11.2,Jesen,Nisko,2,0,0.0,0.0,-0.01
14.10.2017.,383.35,87.64,0.0,7.0,Jesen,Nisko,1,0,0.0,0.0,-0.03
15.10.2017.,383.34,64.74,0.0,12.8,Jesen,Nisko,1,0,0.0,101.39,-0.01
16.10.2017.,383.34,48.83,0.0,9.3,Jesen,Srednje,1,0,101.39,0.0,0.0
17.10.2017.,383.48,294.73,101.39,13.2,Jesen,Visoko,3,0,0.0,7.31,0.14
18.10.2017.,383.57,214.42,0.0,16.3,Jesen,Nisko,2,0,7.31,0.0,0.09
19.10.2017.,383.61,173.22,7.31,18.4,Jesen,Srednje,2,0,0.0,0.0,0.04
20.10.2017.,383.64,125.07,0.0,1.9,Jesen,Srednje,2,0,0.0,0.0,0.03
21.10.2017.,383.65,90.34,0.0,8.7,Jesen,Nisko,1,0,0.0,0.0,0.01
22.10.2017.,383.61,67.93,0.0,10.8,Jesen,Srednje,2,0,0.0,0.0,-0.04
23.10.2017.,383.56,49.05,0.0,13.8,Jesen,Nisko,1,0,0.0,5.36,-0.05
24.10.2017.,383.47,38.07,0.0,5.4,Jesen,Visoko,2,0,5.36,5.51,-0.09
25.10.2017.,383.45,43.21,5.36,8.1,Jesen,Srednje,1,0,5.51,0.0,-0.02
26.10.2017.,383.39,49.6,5.51,12.5,Jesen,Srednje,2,0,0.0,0.0,-0.06
27.10.2017.,383.37,38.92,0.0,12.3,Jesen,Nisko,1,0,0.0,0.0,-0.02
28.10.2017.,383.35,33.58,0.0,13.5,Jesen,Srednje,1,0,0.0,0.0,-0.02
29.10.2017.,383.33,24.26,0.0,13.8,Jesen,Nisko,1,0,0.0,0.0,-0.02
30.10.2017.,383.3,19.64,0.0,13.4,Jesen,Nisko,0,0,0.0,0.0,-0.03
31.10.2017.,383.24,19.5,0.0,12.8,Jesen,Srednje,1,0,0.0,0.0,-0.06
01.11.2017.,383.25,16.28,0.0,12.2,Jesen,Nisko,0,0,0.0,21.59,0.01
02.11.2017.,383.23,15.26,0.0,14.7,Jesen,Srednje,1,0,21.59,0.0,-0.02
03.11.2017.,383.2,65.94,21.59,3.0,Jesen,Srednje,2,0,0.0,0.0,-0.03
04.11.2017.,383.13,49.13,0.0,18.2,Jesen,Visoko,2,0,0.0,0.0,-0.07
05.11.2017.,383.1,35.64,0.0,3.2,Jesen,Nisko,1,0,0.0,4.73,-0.03
06.11.2017.,383.07,28.46,0.0,7.7,Jesen,Nisko,1,0,4.73,0.0,-0.03
07.11.2017.,383.01,33.78,4.73,11.1,Jesen,Visoko,2,0,0.0,0.0,-0.06
08.11.2017.,382.98,28.58,0.0,14.7,Jesen,Nisko,1,0,0.0,12.27,-0.03
09.11.2017.,382.96,29.42,0.0,0.0,Jesen,Nisko,1,0,12.27,7.91,-0.02
10.11.2017.,382.94,53.26,12.27,11.9,Jesen,Nisko,1,0,7.91,23.12,-0.02
11.11.2017.,382.86,63.96,7.91,15.2,Jesen,Visoko,2,0,23.12,0.0,-0.08
12.11.2017.,382.83,105.73,23.12,16.0,Jesen,Visoko,2,0,0.0,8.72,-0.03
13.11.2017.,382.81,78.54,0.0,9.2,Jesen,Srednje,1,0,8.72,26.66,-0.02
14.11.2017.,382.77,80.26,8.72,10.8,Jesen,Srednje,2,0,26.66,0.0,-0.04
15.11.2017.,382.78,125.38,26.66,9.5,Jesen,Srednje,2,0,0.0,5.29,0.01
16.11.2017.,382.73,90.38,0.0,10.4,Jesen,Visoko,2,0,5.29,0.0,-0.05
17.11.2017.,382.73,84.3,5.29,7.9,Jesen,Nisko,1,0,0.0,0.0,0.0
18.11.2017.,382.69,62.51,0.0,8.4,Jesen,Visoko,2,0,0.0,4.02,-0.04
19.11.2017.,382.67,49.69,0.0,13.7,Jesen,Nisko,1,0,4.02,0.0,-0.02
20.11.2017.,382.66,47.99,4.02,12.5,Jesen,Srednje,1,0,0.0,2.89,-0.01
21.11.2017.,382.61,36.1,0.0,14.0,Jesen,Nisko,1,0,2.89,0.0,-0.05
22.11.2017.,382.62,33.53,2.89,12.9,Jesen,Srednje,1,0,0.0,0.0,0.01
23.11.2017.,382.58,26.75,0.0,14.8,Jesen,Srednje,1,0,0.0,0.0,-0.04
24.11.2017.,382.52,20.0,0.0,15.5,Jesen,Srednje,1,0,0.0,0.0,-0.06
25.11.2017.,382.56,19.49,0.0,5.0,Jesen,Srednje,0,0,0.0,0.0,0.04
26.11.2017.,382.49,14.68,0.0,8.6,Jesen,Srednje,1,0,0.0,19.39,-0.07
27.11.2017.,382.42,12.2,0.0,11.1,Jesen,Visoko,1,0,19.39,0.0,-0.07
28.11.2017.,382.44,60.67,19.39,11.9,Jesen,Nisko,1,0,0.0,0.0,0.02
29.11.2017.,382.45,46.4,0.0,9.3,Jesen,Srednje,1,0,0.0,0.0,0.01
30.11.2017.,382.4,35.21,0.0,15.6,Jesen,Nisko,1,0,0.0,1.39,-0.05
01.12.2017.,382.35,28.3,0.0,11.9,Zima,Srednje,1,0,1.39,0.0,-0.05
02.12.2017.,382.26,25.74,1.39,4.7,Zima,Visoko,2,0,0.0,2.61,-0.09
03.12.2017.,382.23,21.77,0.0,4.3,Zima,Visoko,1,0,2.61,0.0,-0.03
04.12.2017.,382.18,31.52,2.61,7.4,Zima,Visoko,1,0,0.0,9.58,-0.05
05.12.2017.,382.17,23.7,0.0,-3.5,Zima,Srednje,1,0,9.58,0.0,-0.01
06.12.2017.,382.06,32.68,9.58,4.1,Zima,Visoko,2,0,0.0,0.17,-0.11
07.12.2017.,382.02,26.66,0.0,7.9,Zima,Srednje,1,0,0.17,5.87,-0.04
08.12.2017.,381.94,19.9,0.17,1.4,Zima,Visoko,2,0,5.87,27.22,-0.08
09.12.2017.,381.89,23.51,5.87,-0.9,Zima,Srednje,1,0,27.22,21.12,-0.05
10.12.2017.,381.8,57.52,27.22,3.3,Zima,Visoko,2,0,21.12,0.0,-0.09
11.12.2017.,381.81,76.95,21.12,3.8,Zima,Visoko,2,0,0.0,0.0,0.01
12.12.2017.,381.83,58.69,0.0,0.4,Zima,Visoko,1,0,0.0,0.0,0.02
13.12.2017.,381.79,44.77,0.0,12.4,Zima,Srednje,1,0,0.0,18.96,-0.04
14.12.2017.,381.74,32.32,0.0,2.1,Zima,Srednje,1,0,18.96,0.0,-0.05
15.12.2017.,381.73,51.11,18.96,-0.6,Zima,Srednje,1,0,0.0,14.86,-0.01
16.12.2017.,381.69,37.76,0.0,3.6,Zima,Srednje,1,0,14.86,18.68,-0.04
17.12.2017.,381.67,52.24,14.86,7.6,Zima,Visoko,2,0,18.68,0.0,-0.02
18.12.2017.,381.63,68.89,18.68,4.1,Zima,Visoko,2,0,0.0,0.0,-0.04
19.12.2017.,381.63,49.73,0.0,5.9,Zima,Nisko,1,0,0.0,0.0,0.0
20.12.2017.,381.53,37.56,0.0,0.5,Zima,Visoko,2,0,0.0,0.0,-0.1
21.12.2017.,381.48,35.02,0.0,10.0,Zima,Visoko,2,0,0.0,14.36,-0.05
22.12.2017.,381.42,26.55,0.0,6.2,Zima,Nisko,1,0,14.36,8.6,-0.06
23.12.2017.,381.4,40.96,14.36,8.2,Zima,Srednje,1,0,8.6,0.0,-0.02
24.12.2017.,381.31,43.46,8.6,5.5,Zima,Visoko,2,0,0.0,0.0,-0.09
25.12.2017.,381.29,43.5,0.0,7.3,Zima,Visoko,1,0,0.0,0.0,-0.02
26.12.2017.,381.27,33.72,0.0,0.5,Zima,Srednje,1,0,0.0,0.0,-0.02
27.12.2017.,381.19,25.58,0.0,2.0,Zima,Nisko,1,0,0.0,0.0,-0.08
28.12.2017.,381.22,19.22,0.0,9.4,Zima,Nisko,0,0,0.0,0.0,0.03
29.12.2017.,381.11,13.86,0.0,10.2,Zima,Visoko,2,0,0.0,0.0,-0.11
30.12.2017.,381.04,11.26,0.0,-0.6,Zima,Nisko,1,0,0.0,0.0,-0.07
31.12.2017.,381.04,10.44,0.0,5.0,Zima,Nisko,0,0,0.0,5.49,0.0
01.01.2018.,380.98,10.74,0.0,2.3,Zima,Visoko,1,0,5.49,0.0,-0.06
02.01.2018.,380.94,16.75,5.49,1.2,Zima,Visoko,1,0,0.0,0.0,-0.04
03.01.2018.,380.9,15.57,0.0,5.1,Zima,Visoko,1,0,0.0,2.13,-0.04
04.01.2018.,380.89,18.59,0.0,8.6,Zima,Nisko,1,0,2.13,0.0,-0.01
05.01.2018.,380.85,20.88,2.13,5.8,Zima,Srednje,1,0,0.0,7.16,-0.04
06.01.2018.,380.76,16.34,0.0,2.7,Zima,Visoko,2,0,7.16,4.18,-0.09
07.01.2018.,380.71,30.72,7.16,6.1,Zima,Visoko,2,0,4.18,0.0,-0.05
08.01.2018.,380.65,29.91,4.18,2.6,Zima,Visoko,2,0,0.0,0.0,-0.06
09.01.2018.,380.54,31.49,0.0,5.6,Zima,Visoko,2,0,0.0,2.99,-0.11
10.01.2018.,380.42,24.53,0.0,9.6,Zima,Visoko,2,0,2.99,0.0,-0.12
11.01.2018.,380.42,23.47,2.99,-4.3,Zima,Srednje,1,0,0.0,0.0,0.0
12.01.2018.,380.39,17.79,0.0,7.2,Zima,Srednje,1,0,0.0,0.0,-0.03
13.01.2018.,380.3,13.93,0.0,-2.2,Zima,Visoko,2,0,0.0,0.0,-0.09
14.01.2018.,380.17,11.7,0.0,8.9,Zima,Visoko,2,0,0.0,8.6,-0.13
15.01.2018.,380.11,8.57,0.0,1.5,Zima,Srednje,1,0,8.6,0.0,-0.06
16.01.2018.,380.08,19.08,8.6,-0.9,Zima,Visoko,1,0,0.0,0.0,-0.03
17.01.2018.,380.03,16.16,0.0,6.8,Zima,Nisko,1,0,0.0,6.63,-0.05
18.01.2018.,379.97,15.74,0.0,5.5,Zima,Visoko,1,0,6.63,0.0,-0.06
19.01.2018.,379.95,28.11,6.63,0.0,Zima,Nisko,1,0,0.0,0.0,-0.02
20.01.2018.,379.92,21.06,0.0,-1.0,Zima,Srednje,1,0,0.0,24.63,-0.03
21.01.2018.,379.88,16.83,0.0,3.3,Zima,Visoko,1,0,24.63,0.68,-0.04
22.01.2018.,379.8,50.7,24.63,-0.8,Zima,Nisko,1,0,0.68,0.0,-0.08
23.01.2018.,379.73,37.83,0.68,-0.2,Zima,Srednje,1,0,0.0,0.87,-0.07
24.01.2018.,379.72,27.32,0.0,4.5,Zima,Srednje,1,0,0.87,26.2,-0.01
25.01.2018.,379.7,22.92,0.87,0.1,Zima,Visoko,1,0,26.2,0.0,-0.02
26.01.2018.,379.67,57.22,26.2,5.7,Zima,Visoko,2,0,0.0,3.97,-0.03
27.01.2018.,379.61,43.86,0.0,10.0,Zima,Visoko,2,0,3.97,4.77,-0.06
28.01.2018.,379.6,40.7,3.97,3.4,Zima,Visoko,1,0,4.77,0.0,-0.01
29.01.2018.,379.54,48.42,4.77,4.5,Zima,Visoko,2,0,0.0,13.11,-0.06
30.01.2018.,379.5,35.9,0.0,12.1,Zima,Srednje,1,0,13.11,0.0,-0.04
31.01.2018.,379.45,46.31,13.11,-0.8,Zima,Srednje,1,0,0.0,1.82,-0.05
01.02.2018.,379.42,34.23,0.0,8.8,Zima,Srednje,1,0,1.82,0.0,-0.03
02.02.2018.,379.36,28.57,1.82,8.3,Zima,Visoko,2,0,0.0,0.0,-0.06
03.02.2018.,379.27,26.35,0.0,7.4,Zima,Visoko,2,0,0.0,0.0,-0.09
04.02.2018.,379.2,19.0,0.0,9.2,Zima,Srednje,1,0,0.0,0.0,-0.07
05.02.2018.,379.17,14.19,0.0,5.1,Zima,Nisko,1,0,0.0,0.0,-0.03
06.02.2018.,379.16,10.27,0.0,1.7,Zima,Srednje,1,0,0.0,0.0,-0.01
07.02.2018.,379.12,7.58,0.0,8.4,Zima,Srednje,1,0,0.0,0.0,-0.04
08.02.2018.,379.07,9.65,0.0,8.5,Zima,Visoko,1,0,0.0,0.0,-0.05
09.02.2018.,379.03,7.94,0.0,8.4,Zima,Visoko,1,0,0.0,1.08,-0.04
10.02.2018.,378.91,8.1,0.0,4.2,Zima,Visoko,2,0,1.08,11.63,-0.12
11.02.2018.,378.87,7.93,1.08,1.1,Zima,Nisko,0,0,11.63,9.12,-0.04
12.02.2018.,378.8,22.52,11.63,4.8,Zima,Visoko,1,0,9.12,1.0,-0.07
13.02.2018.,378.76,29.51,9.12,7.8,Zima,Nisko,1,0,1.0,0.0,-0.04
14.02.2018.,378.74,23.38,1.0,8.1,Zima,Srednje,1,0,0.0,7.78,-0.02
15.02.2018.,378.69,17.05,0.0,2.3,Zima,Visoko,1,0,7.78,0.66,-0.05
16.02.2018.,378.68,23.62,7.78,5.3,Zima,Nisko,1,0,0.66,6.72,-0.01
17.02.2018.,378.65,24.98,0.66,-1.2,Zima,Nisko,1,0,6.72,0.0,-0.03
18.02.2018.,378.62,29.18,6.72,7.9,Zima,Nisko,1,0,0.0,0.0,-0.03
19.02.2018.,378.58,23.1,0.0,0.9,Zima,Visoko,1,0,0.0,19.5,-0.04
20.02.2018.,378.53,17.47,0.0,7.1,Zima,Visoko,1,0,19.5,0.0,-0.05
21.02.2018.,378.42,47.01,19.5,-0.6,Zima,Visoko,2,0,0.0,4.53,-0.11
22.02.2018.,378.37,35.63,0.0,8.1,Zima,Visoko,2,0,4.53,0.0,-0.05
23.02.2018.,378.35,35.98,4.53,5.3,Zima,Srednje,1,0,0.0,0.0,-0.02
24.02.2018.,378.32,27.54,0.0,0.9,Zima,Nisko,1,0,0.0,0.0,-0.03
25.02.2018.,378.31,20.81,0.0,6.8,Zima,Nisko,1,0,0.0,0.0,-0.01
26.02.2018.,378.27,15.23,0.0,1.6,Zima,Visoko,1,0,0.0,0.0,-0.04
27.02.2018.,378.22,11.2,0.0,7.0,Zima,Nisko,1,0,0.0,44.81,-0.05
28.02.2018.,378.11,8.1,0.0,2.9,Zima,Visoko,2,0,44.81,0.0,-0.11
01.03.2018.,378.22,254.95,44.81,7.1,Proljece,Nisko,2,0,0.0,0.0,0.11
02.03.2018.,378.31,197.48,0.0,10.1,Proljece,Srednje,2,0,0.0,0.0,0.09
03.03.2018.,378.34,162.2,0.0,12.3,Proljece,Visoko,2,0,0.0,0.0,0.03
04.03.2018.,378.36,159.45,0.0,19.5,Proljece,Nisko,2,0,0.0,0.0,0.02
05.03.2018.,378.41,151.87,0.0,17.6,Proljece,Srednje,2,0,0.0,0.0,0.05
06.03.2018.,378.45,156.48,0.0,20.5,Proljece,Srednje,2,0,0.0,53.81,0.04
07.03.2018.,378.48,163.51,0.0,20.6,Proljece,Srednje,2,0,53.81,0.0,0.03
08.03.2018.,378.74,426.47,53.81,11.9,Proljece,Nisko,2,0,0.0,0.0,0.26
09.03.2018.,378.89,331.93,0.0,13.2,Proljece,Visoko,2,0,0.0,0.0,0.15
10.03.2018.,379.01,259.16,0.0,12.4,Proljece,Nisko,2,0,0.0,23.55,0.12
11.03.2018.,379.09,204.84,0.0,11.3,Proljece,Nisko,2,0,23.55,0.0,0.08
12.03.2018.,379.14,277.65,23.55,6.6,Proljece,Visoko,3,0,0.0,16.69,0.05
13.03.2018.,379.21,227.65,0.0,13.9,Proljece,Srednje,2,0,16.69,0.0,0.07
14.03.2018.,379.34,265.63,16.69,8.9,Proljece,Srednje,2,0,0.0,0.0,0.13
15.03.2018.,379.36,214.96,0.0,13.9,Proljece,Visoko,3,0,0.0,0.0,0.02
16.03.2018.,379.42,205.54,0.0,22.5,Proljece,Srednje,2,0,0.0,0.0,0.06
17.03.2018.,379.54,169.16,0.0,12.0,Proljece,Nisko,1,0,0.0,0.0,0.12
18.03.2018.,379.56,153.61,0.0,14.8,Proljece,Visoko,2,0,0.0,0.0,0.02
19.03.2018.,379.59,146.32,0.0,17.6,Proljece,Srednje,2,0,0.0,0.0,0.03
20.03.2018.,379.63,134.5,0.0,15.1,Proljece,Nisko,1,0,0.0,6.19,0.04
21.03.2018.,379.65,125.55,0.0,15.2,Proljece,Srednje,2,0,6.19,0.0,0.02
22.03.2018.,379.69,144.57,6.19,12.6,Proljece,Srednje,2,0,0.0,49.07,0.04
23.03.2018.,379.7,125.87,0.0,13.1,Proljece,Nisko,2,0,49.07,22.45,0.01
24.03.2018.,379.88,369.2,49.07,10.2,Proljece,Nisko,2,0,22.45,0.0,0.18
25.03.2018.,380.16,422.34,22.45,17.4,Proljece,Nisko,2,0,0.0,39.7,0.28
26.03.2018.,380.33,309.45,0.0,7.0,Proljece,Nisko,2,0,39.7,0.0,0.17
27.03.2018.,380.63,450.0,39.7,17.9,Proljece,Srednje,2,0,0.0,3.64,0.3
28.03.2018.,380.81,334.16,0.0,8.4,Proljece,Srednje,2,0,3.64,64.94,0.18
29.03.2018.,380.95,296.32,3.64,17.9,Proljece,Srednje,2,0,64.94,92.16,0.14
30.03.2018.,381.17,450.0,64.94,12.6,Proljece,Srednje,3,0,92.16,6.97,0.22
31.03.2018.,381.46,450.0,92.16,9.1,Proljece,Nisko,2,0,6.97,0.0,0.29
01.04.2018.,381.66,396.21,6.97,16.3,Proljece,Nisko,2,0,0.0,0.0,0.2
02.04.2018.,381.82,320.75,0.0,17.7,Proljece,Nisko,2,0,0.0,0.0,0.16
03.04.2018.,381.94,263.04,0.0,12.2,Proljece,Nisko,2,0,0.0,16.12,0.12
04.04.2018.,382.03,223.53,0.0,16.9,Proljece,Srednje,2,0,16.12,0.0,0.09
05.04.2018.,382.1,256.55,16.12,4.9,Proljece,Srednje,2,0,0.0,67.89,0.07
